"visit_id","customer_id","store_id","product_id","visit_page_date","add_to_cart_date","start_checkout_date","finish_checkout_date","paid_date","discount"
"2242855B1C68","01B3333BCF1D","1163979F16D4","produto018","2021-06-21","2021-06-21",NULL,NULL,NULL,-0.11
"2CFA7432FDC6","E09CAD562C55","24D0CE3C55DA","produto001","2021-01-23",NULL,NULL,NULL,NULL,-0.22
"530080024487","AC75C50042FE","3558307FB03D","produto028","2021-03-24",NULL,NULL,NULL,NULL,-0.09
"EC63F4E00F76","FEA32DE296E6","E958B2CD1B22","produto008","2021-04-29","2021-04-29",NULL,NULL,NULL,-0.28
"7BFA05EFE0BE","CB2BEAED04AB","4673B6B0BE65","produto038","2021-07-06","2021-07-06",NULL,NULL,NULL,-0.26
"58985ABA77D1","276252C488C9","71CC76D33BA5","produto024","2021-06-18",NULL,NULL,NULL,NULL,-0.28
"75A721DF1317","DED4547DE414","738D1744CF50","produto011","2021-03-15","2021-03-15",NULL,NULL,NULL,-0.21
"F5F1793EDA4A","B17431FF87DA","4AD8E09683EE","produto008","2021-05-18","2021-05-18",NULL,NULL,NULL,-0.15
"3B8872E02580","C5B7AF0C873A","D95326DE92AF","produto006","2021-06-14","2021-06-14",NULL,NULL,NULL,-0.02
"9E3708ECAFEB","58A992DAD188","A167A203B201","produto022","2021-07-16","2021-07-16",NULL,NULL,NULL,-0.2
"A292D885497B","E44C4CEC4051","E2E576CD6697","produto119","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.18
"14E99952868E","64B597BC9F7C","C97639B89790","produto003","2021-08-11","2021-08-11",NULL,NULL,NULL,-0.23
"175A35502380","2512F719DD3D","3DCF8700A85B","produto071","2021-02-16","2021-02-16",NULL,NULL,NULL,-0.1
"47685C3A2382","78CAEA29235F","CDB46287525D","produto010","2021-08-24",NULL,NULL,NULL,NULL,-0.33
"74098CDED1F3","E142FDF2121F","28F1682DB55C","produto028","2021-05-21","2021-05-21",NULL,NULL,NULL,-0.16
"7E2F70175CFF","6EE1AEB799B2","832FD2EAA33E","produto028","2021-07-23",NULL,NULL,NULL,NULL,-0.03
"B35317F2DE67","9B56BDFCA5C7","BB738B937A91","produto071","2021-05-24",NULL,NULL,NULL,NULL,-0.16
"4275A522D97A","4AF5F251719E","20C6632A1CE7","produto047","2021-01-05",NULL,NULL,NULL,NULL,-0.19
"B1EEC9762B72","EAF9AEEBA20D","4F62E30A1DDA","produto006","2021-07-08","2021-07-08",NULL,NULL,NULL,0
"0543344FE0BB","F2D181868BA8","B0572BD762EF","produto013","2021-02-22",NULL,NULL,NULL,NULL,-0.16
"E8EDA19144EB","8BD06C7A9C0D","1D9C1A72912A","produto060","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.07
"D1647CC622C5","118A88A2E109","6FEC8343FE98","produto031","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.18
"0E5B7F94E133","CB680E045B84","CE0E23B88D6E","produto027","2020-11-28",NULL,NULL,NULL,NULL,-0.11
"B23750361421","035CE30E0E8C","BF580E604866","produto015","2021-03-09",NULL,NULL,NULL,NULL,-0.65
"A11573993779","C8FE2505484B","3695D324D989","produto002","2021-07-28",NULL,NULL,NULL,NULL,-0.06
"5E5D75981AB6","B1D97DE7DD8D","ABBFF2284F9A","produto216","2021-02-16","2021-02-16","2021-02-18","2021-02-22","2021-02-23",-0.22
"D89C0DF6327C","70D7F3F89DE5","832FD2EAA33E","produto003","2021-06-16","2021-06-16",NULL,NULL,NULL,-0.03
"B13726863AD5","07B0C6A0FF9C","BC69B15DAD5E","produto031","2021-07-24","2021-07-24","2021-07-26","2021-07-26","2021-07-26",-0.12
"EA81A78683B2","11AAF69D4B71","F7EA8A2C115D","produto111","2021-04-30","2021-04-30",NULL,NULL,NULL,-0.19
"7E6DD60D26A4","EA4002A52679","08D38A66A2D2","produto016","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.35
"ACF936152A78","21D9AA365FCC","BC98ABE26C1A","produto031","2021-08-28","2021-08-28","2021-08-30","2021-08-30","2021-08-30",-0.17
"90DE994FC14E","51D0985AA9BE","F096D7D7E16D","produto042","2021-02-10","2021-02-10",NULL,NULL,NULL,-0.01
"E4F1A808534C","E5994E623D8E","71CC76D33BA5","produto068","2021-05-24",NULL,NULL,NULL,NULL,-0.1
"9A636D70C42C","0361FBA9C6A7","4DEDFDC89DE8","produto019","2021-06-24","2021-06-24",NULL,NULL,NULL,-0.17
"5C9F1B37F58C","BDE23D70A3D9","F012FC5E4F3C","produto054","2021-03-03",NULL,NULL,NULL,NULL,-0.33
"883849F4908C","F8E5AF0F1954","285A14063BA6","produto059","2021-02-13","2021-02-13",NULL,NULL,NULL,-0.09
"7FBAFE61FB72","05211A0876EF","DEEB98957AAC","produto022","2021-06-24","2021-06-24",NULL,NULL,NULL,-0.22
"E9921EE1E5CD","2C001EE87FA5","B0572BD762EF","produto022","2021-03-16",NULL,NULL,NULL,NULL,-0.25
"6961EECD9175","D83EC5EB5FAE","6107DA8E72ED","produto028","2021-06-22","2021-06-22",NULL,NULL,NULL,-0.24
"6AD35B5C8D08","5D19FEE9FE33","ABBFF2284F9A","produto062","2021-05-14",NULL,NULL,NULL,NULL,-0.09
"38C64528A082","24B0E04F2CD9","2860453F60FA","produto026","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.09
"36D96182C7CE","2B8BF5F563CB","FF2BEBABAFFE","produto025","2021-02-13","2021-02-13",NULL,NULL,NULL,-0.23
"B495585D5B18","E017E2EB17F2","1B1ED006171D","produto099","2021-08-05","2021-08-05",NULL,NULL,NULL,-0.37
"8E1E3344D001","E9AC28428EDA","67F85514E3DD","produto011","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.21
"50A16BD03F30","0AC34B894DA1","F0AED731FCC0","produto231","2021-05-20",NULL,NULL,NULL,NULL,-0.09
"0AC997DD8891","985460507950","995382B9AAA6","produto094","2021-04-07","2021-04-07",NULL,NULL,NULL,-0.14
"CFC6CE4A67F2","9575B0C832CC","30FA416B0884","produto060","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.09
"6206702C3D0C","F4ECD049222A","96C1179A7E59","produto018","2021-01-12","2021-01-12",NULL,NULL,NULL,-0.41
"907911EF5CA3","1C6339C4AA2A","A1D5FC82B144","produto158","2021-01-05","2021-01-05",NULL,NULL,NULL,-0.2
"9F990C6AE3CC","C1417F6F22F8","832FD2EAA33E","produto001","2021-04-23","2021-07-22",NULL,NULL,NULL,-0.11
"DAF8756414F5","BC87DDC1065E","832FD2EAA33E","produto006","2021-05-14",NULL,NULL,NULL,NULL,-0.07
"763BC509DF18","B969CB003E3D","73A975EA0F9A","produto002","2021-03-02",NULL,NULL,NULL,NULL,-0.09
"4988B476C3D1","62F8F9E04834","9191AC07727C","produto095","2021-05-27","2021-05-27",NULL,NULL,NULL,-0.14
"CAD95373347F","E7245A89CFBA","03D3E4C4A7D6","produto070","2021-05-14","2021-05-14","2021-05-19","2021-05-19","2021-05-19",-0.2
"6EE48DE260C1","78855260BE45","2298ABB94422","produto038","2020-10-23","2020-10-23",NULL,NULL,NULL,-0.22
"5554FA715050","389D1C79A6DA","FFBDD273342A","produto062","2021-08-20","2021-08-20",NULL,NULL,NULL,-0.13
"168577BDDBBC","CB1AA4DEE98F","DF66CD2ADEA7","produto002","2021-07-11","2021-07-11",NULL,NULL,NULL,-0.43
"1E2C35C37448","9DA7C22FB85C","9B7895E05026","produto002","2021-03-31","2021-03-31",NULL,NULL,NULL,-0.17
"8DB3AABD187D","798817EC52B8","9AC21BD7B535","produto074","2021-05-15","2021-05-15",NULL,NULL,NULL,-0.1
"5C0F761A8F5B","FD744CCDADC3","10EF57C8C495","produto068","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.03
"217AC3F61615","669453B51D8C","FFBDD273342A","produto110","2021-08-30",NULL,NULL,NULL,NULL,-0.08
"0886C4943F2E","89714FD64AAE","8BB2529E1694","produto024","2021-05-21",NULL,NULL,NULL,NULL,-0.23
"889DC0B0D052","7D0BCEAD707D","D44E57FB3251","produto063","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.25
"0693C49066D5","B839472ECB3D","3C6883C3CEED","produto113","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.18
"7B6395975B1C","763FFECF836C","28F1682DB55C","produto047","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.05
"E4E3DAEFE6AA","19025637F911","AC6197F278F1","produto130","2021-06-24",NULL,NULL,NULL,NULL,-0.1
"B61AE454DAA4","BFB47D18264A","105676B9458C","produto006","2021-07-07","2021-07-07",NULL,NULL,NULL,-0.32
"93E16BB00C05","BAB39AE05792","0CF6341D24D7","produto063","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.13
"1AA482F75CCB","9E5F6DE5006E","B343AFC84B36","produto037","2020-12-29",NULL,NULL,NULL,NULL,-0.12
"E6E23AACE17D","18F52D136B1C","58BE21964FFD","produto062","2020-10-31",NULL,NULL,NULL,NULL,-0.17
"BE6E930E8740","E933DC2676B5","93425DFC3AF8","produto075","2021-07-23","2021-07-23",NULL,NULL,NULL,-0.15
"756645051FCA","330D0A5FCA56","C97639B89790","produto003","2021-06-28",NULL,NULL,NULL,NULL,-0.28
"9591A50102C2","B9203200A436","C50926F13F1D","produto022","2020-11-24","2020-11-24",NULL,NULL,NULL,-0.15
"BB78D4EA98E0","00A4FC69CC3C","C2E40FCEB847","produto013","2021-07-15","2021-07-15",NULL,NULL,NULL,-0.08
"421FE150C132","2C9CB3E5825B","64358DFC8E72","produto108","2021-06-24","2021-06-24","2021-06-25","2021-06-25","2021-06-25",-0.2
"EE0627DC7212","69630D64983B","58BE21964FFD","produto038","2021-07-01","2021-07-01",NULL,NULL,NULL,-0.21
"B33B50359835","374A35DCB6DA","41B784638C98","produto152","2021-07-16",NULL,NULL,NULL,NULL,-0.04
"922B7390E2A4","D4843630B054","DDF8A8FB7755","produto005","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.39
"CDABC6EBBBF0","061243780E03","BB6FAB0ED1F5","produto003","2021-07-13",NULL,NULL,NULL,NULL,-0.21
"EE97A6E68663","87ECF994FE56","DF66CD2ADEA7","produto003","2021-06-29",NULL,NULL,NULL,NULL,-0.15
"7B27565816C6","8A0C18FB95F2","E52DD24FA037","produto003","2021-06-28",NULL,NULL,NULL,NULL,-0.11
"709E005E2803","DB2C17C1AF0F","408D3A7F1887","produto184","2021-05-30","2021-05-30",NULL,NULL,NULL,-0.27
"175A6D496C4A","0E9449FE74CF","832FD2EAA33E","produto095","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.03
"E044CA0DA506","625C51F40C0F","2AD6E02C075E","produto134","2021-06-22",NULL,NULL,NULL,NULL,-0.29
"5F03315F9899","E08EC71BAF82","B06DF477008E","produto028","2021-07-16","2021-07-16",NULL,NULL,NULL,-0.14
"972EAEA447D7","FEA03FC323F5","FFBDD273342A","produto013","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.09
"E95EE6EE4EDC","D3AE11510C27","46755854E337","produto001","2021-07-30",NULL,NULL,NULL,NULL,-0.18
"1F134AABD5EA","0CD9EA554721","64163492DD74","produto053","2021-04-20","2021-04-20",NULL,NULL,NULL,-0.12
"5A7B67071548","D376D5C80102","A8DE40B65C7F","produto006","2021-05-03","2021-06-12",NULL,NULL,NULL,-0.15
"BB099821D5CD","124303121547","B343AFC84B36","produto058","2021-08-14","2021-08-14",NULL,NULL,NULL,-0.1
"3C64A6821982","1421B1D3BE8F","2860453F60FA","produto062","2021-05-05","2021-05-05",NULL,NULL,NULL,-0.15
"389F7F924A69","683E8FB34CC9","C5A6769AE3F4","produto070","2021-05-12","2021-05-12","2021-05-13","2021-05-14","2021-05-14",-0.16
"EC85F159B205","9E0316E35D07","F86454D51DF1","produto006","2020-12-12","2020-12-12",NULL,NULL,NULL,-0.24
"68AA96BDDEE7","14596019A89D","2AD0C13E3998","produto062","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.16
"4BB98483539F","31198587EE61","F35AA443EFED","produto024","2021-08-30","2021-08-30",NULL,NULL,NULL,-0.34
"EF28A3868E65","DB25518BE62E","DB9949ECC6DD","produto027","2021-07-07",NULL,NULL,NULL,NULL,-0.06
"6EB07CAF7D92","24C175FB7EA9","2175EBE5D372","produto076","2021-01-06","2021-01-06",NULL,NULL,NULL,-0.22
"2D0F87B8DD8A","B082C466A75F","E0C053FFDEAB","produto113","2021-03-05","2021-03-05","2021-03-30",NULL,NULL,-0.03
"F2778AC1D318","30B0DB0CB0AF","2860453F60FA","produto005","2021-07-09",NULL,NULL,NULL,NULL,-0.09
"6A6529F2FB26","8B0D6CFBF771","3E0E6326E740","produto021","2021-08-18",NULL,NULL,NULL,NULL,-0.19
"E489D70E42B5","116A032A4C80","DC77AC31B541","produto008","2020-11-21","2020-11-21",NULL,NULL,NULL,-0.06
"2C61385184C5","DC09AA5B16D4","7EE6DF53D716","produto063","2021-07-06","2021-07-06",NULL,NULL,NULL,-0.09
"D628DEBC1360","FBF206D31BA7","7281B37598C1","produto102","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.07
"207C59C3CEC4","0462EF928EA9","80A2F112561D","produto006","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.19
"A1A5C0EC3600","429D33C1C15F","9D982F990055","produto108","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.2
"AF33A6076FBE","5029D7D140BF","4FEC838CBE9A","produto003","2021-08-16","2021-08-16","2021-08-18","2021-08-18","2021-08-18",-0.22
"7EE62F0E86CB","20645BCA2843","64163492DD74","produto069","2021-08-05",NULL,NULL,NULL,NULL,-0.52
"5B06E0C5997E","C7A79850A803","64358DFC8E72","produto080","2021-03-24","2021-03-24",NULL,NULL,NULL,-0.13
"C1E19E2352BB","37C30749A14E","C2E40FCEB847","produto024","2021-07-16",NULL,NULL,NULL,NULL,-0.45
"9C8D76F3EDEE","C3911C888416","4AC5872BF2F4","produto024","2021-04-13",NULL,NULL,NULL,NULL,-0.08
"DFCD8FA08F0D","C3E5856F8361","6393B915885C","produto079","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.24
"09E0EF01832E","45185262457A","7C03F2B29879","produto070","2020-10-21","2020-10-21",NULL,NULL,NULL,-0.3
"142DEB04758E","9A25EFC0D160","827C485CFEBB","produto008","2021-08-06","2021-08-06",NULL,NULL,NULL,-0.02
"82295FF8D4E5","6E8E077D3FD7","BAD080CECA22","produto037","2021-02-26","2021-02-26",NULL,NULL,NULL,-0.2
"5A8F6D0EC3AA","48BE868F7E94","0FD755FC6E8F","produto038","2021-07-26",NULL,NULL,NULL,NULL,-0.19
"E630827BC421","F9CA99108AD8","FD2562697A65","produto021","2020-11-10",NULL,NULL,NULL,NULL,-0.1
"A012A7A4BB87","84D859D8B25A","25CFCBF380F3","produto003","2021-01-08","2021-01-08",NULL,NULL,NULL,-0.21
"C3CE044AACA2","857C2C238F55","BF580E604866","produto003","2020-11-18","2020-11-18",NULL,NULL,NULL,-0.38
"C98B1E5DB7F5","602050D74F04","6AB14959A16E","produto071","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.1
"F31ABA59031F","651986138B40","98AB222BB338","produto104","2021-08-11","2021-08-11",NULL,NULL,NULL,-0.11
"46DCD2F7F6C8","B3D3F42AF0F0","112A837E315A","produto022","2021-07-07","2021-07-07","2021-07-08","2021-07-08","2021-07-08",-0.16
"3D895C44B2B1","92640E3F4C83","F096D7D7E16D","produto025","2021-07-16","2021-07-16","2021-07-21","2021-07-21","2021-07-21",-0.1
"C944157D23B1","B6070CA6EB5D","F5AD0F6A59EE","produto134","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.5
"D33B0326429C","AE0F0A5F8910","64358DFC8E72","produto037","2020-10-09","2020-10-09",NULL,NULL,NULL,-0.05
"1AEC1EBF837A","788D76B96450","818B71F918C6","produto058","2021-08-16","2021-08-16","2021-08-17",NULL,NULL,-0.16
"81E0467C24A3","6060E402BB27","DC77AC31B541","produto024","2021-07-06","2021-07-06",NULL,NULL,NULL,-0.14
"5CB544B9CEB4","2EF2124008B3","7C5D7BC1BBFC","produto002","2021-08-23","2021-08-23",NULL,NULL,NULL,-0.24
"84EDB9A71C62","3A73797B543E","6AB14959A16E","produto052","2021-08-09","2021-08-09",NULL,NULL,NULL,-0.07
"F3B6371876C9","623BC7FF4584","805C5D310C3E","produto003","2021-06-22",NULL,NULL,NULL,NULL,-0.06
"2C304ED8EDF3","1959AC5ECAFB","1FD69A5C16BE","produto032","2021-06-30","2021-06-30",NULL,NULL,NULL,-0.08
"F2401E19AE2D","CD8954708FD8","65BBD8C24CFE","produto003","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.24
"F93967DBEC8A","4197244EFB11","D422CD680976","produto115","2021-05-07",NULL,NULL,NULL,NULL,-0.21
"EDA4BB7961CD","5A98081DCAF9","BEAEE56F69D9","produto038","2021-07-01","2021-07-01",NULL,NULL,NULL,-0.11
"37BDA416A261","DC6B8AAF2C58","1B26EA480870","produto118","2021-08-07","2021-08-07",NULL,NULL,NULL,-0.13
"97B89FB083AD","C09470A19A2A","1B1ED006171D","produto091","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.03
"39BCFF1D497F","96DE893BEB61","C156438903FD","produto042","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.19
"272761BC1E3F","462878150DA5","C2E40FCEB847","produto062","2020-12-11",NULL,NULL,NULL,NULL,-0.06
"01C70C7CB0C9","0E5E36FF5918","3AB022A4EFD4","produto063","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.38
"913BDC1A8A15","13BC2C039E8B","4ED9881123C1","produto052","2021-04-20",NULL,NULL,NULL,NULL,-0.06
"DA11CEB56D68","146DAA88A6A3","805C5D310C3E","produto021","2021-03-03","2021-03-17",NULL,NULL,NULL,-0.13
"6282775AEBCF","E7EC7FFD832A","BA2F914861AB","produto291","2021-07-14",NULL,NULL,NULL,NULL,-0.09
"7D08E07B105A","DEE6D5498295","D630C653841C","produto038","2021-06-08","2021-06-08","2021-06-10","2021-06-10","2021-06-11",-0.24
"EACFE1AAAC74","ECBACA013D8C","8634B7EE88F9","produto003","2021-05-08","2021-05-08",NULL,NULL,NULL,-0.31
"1A14A1D78D59","8AEAD7649E9F","711DEC5817B9","produto058","2021-07-27","2021-07-27",NULL,NULL,NULL,-0.02
"8E0683D5064D","495B9929AF94","C50926F13F1D","produto003","2021-06-08",NULL,NULL,NULL,NULL,-0.37
"547709B979A6","412A86B630F9","71256F117631","produto091","2021-05-07","2021-05-07",NULL,NULL,NULL,-0.2
"219FAC2EF409","9CDF0EBAD438","C2E40FCEB847","produto062","2021-07-09","2021-07-09",NULL,NULL,NULL,-0.23
"E4FC6B3B0864","3DAC96CAD831","408D3A7F1887","produto059","2020-12-20",NULL,NULL,NULL,NULL,-0.09
"F7360A4AFDEF","E1845BD1D81F","57C9EA8C0D1C","produto001","2021-02-11",NULL,NULL,NULL,NULL,-0.01
"013A07B4A572","0FA2BB53F870","CE0E23B88D6E","produto084","2021-04-14","2021-04-14","2021-04-16","2021-04-16","2021-04-19",-0.41
"0796B363DBB5","814AECA2097A","C2E40FCEB847","produto031","2021-02-24","2021-02-24",NULL,NULL,NULL,-0.19
"3A6B58C8F8C2","C96469F2E5FD","E23428E5F390","produto107","2021-07-06",NULL,NULL,NULL,NULL,-0.06
"25C113ED1381","A34C84636F78","431A34DF01A1","produto011","2021-08-09",NULL,NULL,NULL,NULL,-0.02
"A06826158808","C27E11D71FE0","BD99D5FB723B","produto018","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.18
"92FF94FDB992","737196EDFF1F","2AD6E02C075E","produto021","2021-04-03",NULL,NULL,NULL,NULL,-0.15
"702177DA97D3","955CA220867E","20367E3E4016","produto031","2021-06-04","2021-06-04","2021-06-09","2021-06-09","2021-06-09",-0.07
"771B0253DDA3","0F942F525606","42CCA84BD21F","produto002","2021-04-27","2021-04-27",NULL,NULL,NULL,-0.27
"F399186C73DD","3AEB29DA8097","9FDF7A1EE78E","produto028","2021-05-15",NULL,NULL,NULL,NULL,-0.09
"FEC60226B35E","CBBA94D43C7B","1AC3B298AEB5","produto025","2021-08-30","2021-08-30",NULL,NULL,NULL,-0.06
"114045CB6E9B","9C3C99ECEA8E","789FC670A167","produto018","2021-07-14",NULL,NULL,NULL,NULL,-0.15
"433D48152FEB","C7ACA3298137","64100BA99412","produto095","2021-04-27",NULL,NULL,NULL,NULL,-0.83
"4DC06023517D","FA86F6CD9A1B","52DB7960F4DC","produto130","2021-07-08",NULL,NULL,NULL,NULL,-0.17
"ED65F2ACA513","5097090F46B7","92974DECDC89","produto002","2021-07-15","2021-07-15",NULL,NULL,NULL,-0.09
"EFADDE0E5EFA","622CB90D18C2","98C9411838E0","produto015","2021-04-05",NULL,NULL,NULL,NULL,-0.23
"3B0FE4DB3B2B","86A630E22B86","A71383929130","produto151","2021-03-10",NULL,NULL,NULL,NULL,-0.14
"EF15DB1A527A","D5BB3887807D","FB98FEEE2F58","produto001","2021-07-16","2021-07-16","2021-07-16","2021-07-16","2021-07-16",-0.26
"6A31858850BA","97E144882005","2AD6E02C075E","produto005","2021-05-27","2021-05-27","2021-05-31","2021-05-31","2021-05-31",-0.34
"F453772E4A3B","ED68C711FB77","6ECD382019E6","produto001","2021-08-27",NULL,NULL,NULL,NULL,-0.04
"A04DDC503F45","2DB97482C55C","1163979F16D4","produto010","2021-01-16","2021-01-16",NULL,NULL,NULL,0
"4DB6964208E1","6E0202F29D1D","D0F232DB7646","produto102","2021-08-30","2021-08-30",NULL,NULL,NULL,-0.04
"9869A24CF31A","5D62BCA8521D","1D86F8D800CA","produto032","2021-07-21",NULL,NULL,NULL,NULL,-0.14
"C6A65DA36544","8134C8BD8784","C401135B9188","produto053","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.09
"F3D47B4DC8BE","99AEC8454E95","EF9E6E171E37","produto211","2021-08-23","2021-08-23","2021-08-24","2021-08-24","2021-08-24",-0.14
"252C50B79AB8","3B039A4C7C9D","5C951863DD3E","produto062","2020-12-03","2020-12-03",NULL,NULL,NULL,-0.03
"F9050E6A5531","D67E7F821492","41B784638C98","produto042","2021-01-26","2021-01-26",NULL,NULL,NULL,-0.28
"7CE0D8F6741F","2AFFE7C05050","C2E40FCEB847","produto079","2020-12-29","2020-12-29",NULL,NULL,NULL,-0.19
"48C54DE87CB7","055C4D04C4B1","11A16348458A","produto082","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.08
"434E1DF3B328","FD4CFCB714D5","9DEFB94D6DEF","produto002","2021-06-03","2021-06-03",NULL,NULL,NULL,-0.3
"DDEC77401397","0457AA084E00","C13030FA66EF","produto003","2021-08-11","2021-08-11",NULL,NULL,NULL,-0.07
"7025E950061C","ECC203CC1B4E","D22407DAD81B","produto024","2021-05-10","2021-05-10","2021-06-04","2021-06-04","2021-06-07",-0.22
"9181AE3D913D","1DD9D5ADEF1E","9CC0A965D4AE","produto058","2021-06-08","2021-06-08",NULL,NULL,NULL,-0.08
"AD1E460CA3E9","CF2B6F624F8C","6A7A01D22301","produto026","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.14
"66BE820F388C","347B1AFCB9BB","57C9EA8C0D1C","produto053","2021-02-17",NULL,NULL,NULL,NULL,-0.09
"6FBA907ED021","1AD099D1A073","03CCE616AE84","produto043","2020-11-27","2020-11-27",NULL,NULL,NULL,-0.15
"B8A8AEDDC39F","D83010480603","41B784638C98","produto010","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.22
"2E91E4FC7F64","B9384E59DA7E","15372B5E79AF","produto141","2021-06-23","2021-06-23",NULL,NULL,NULL,-0.15
"8F56BDC94A8B","C053A8E0BCF0","B2764E56EF79","produto005","2021-05-17","2021-05-17",NULL,NULL,NULL,-0.25
"BDD80B5BD13C","2B09A3F7EAE5","A35199D200DB","produto002","2021-07-30","2021-07-30",NULL,NULL,NULL,-0.44
"D8CAC812C459","99FB9D953EC3","6BC3CB26530E","produto043","2021-06-22","2021-06-22",NULL,NULL,NULL,-0.17
"A600C36B7D94","8DB7552E1E89","4ECA36BC094D","produto038","2021-07-27",NULL,NULL,NULL,NULL,-0.16
"A40BA083B426","C9FF57030EA0","12CCF74C7E72","produto160","2021-08-16",NULL,NULL,NULL,NULL,-0.02
"00E17131EC6A","9E78DCB11748","F7261ABFA666","produto002","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.29
"3F92A47B8F2B","D26C1B6719ED","E1FCC1F56DFD","produto084","2021-06-17","2021-06-17",NULL,NULL,NULL,-0.12
"8CD4B36966C6","778C795F637F","9DEFB94D6DEF","produto062","2021-04-25","2021-04-25",NULL,NULL,NULL,-0.22
"471DCCC1AD40","214065A5A8ED","FF2BEBABAFFE","produto015","2021-06-10","2021-06-10",NULL,NULL,NULL,-0.41
"E312012B83D0","EB12D3729857","227B4A370550","produto043","2021-04-20",NULL,NULL,NULL,NULL,-0.08
"AA2CDBAA457D","8121A5EA18DF","DE6A4DAE466D","produto058","2021-08-16","2021-08-16","2021-08-26",NULL,NULL,-0.15
"F7BFB1C8D4DD","609723C6ED77","6FD5A88BC3CA","produto018","2021-07-12","2021-07-12","2021-07-13","2021-07-13","2021-07-13",-0.11
"77AF2F05D705","89040D9676B7","6AB14959A16E","produto038","2021-03-02",NULL,NULL,NULL,NULL,-0.18
"D65E3D6DE266","83D3B52DFB85","99CF688E5EC2","produto060","2021-05-15","2021-05-15",NULL,NULL,NULL,0
"1BD19E6BA442","FAC1AB2089DF","C4F671EE275E","produto013","2021-07-02",NULL,NULL,NULL,NULL,-0.14
"7BD34808BE5C","B33F59833240","01F48BAB97E6","produto013","2021-06-03","2021-06-03","2021-06-11","2021-06-11","2021-06-11",-0.26
"4096BF5E3F43","692F76BD088F","FA307CEA222E","produto140","2021-05-25",NULL,NULL,NULL,NULL,-0.07
"2F28E0065C09","5A89B4145040","C79C885E678A","produto080","2021-07-14","2021-07-14","2021-07-15","2021-07-23","2021-07-23",-0.03
"BD5D33BB2376","029E91CA824C","20C6632A1CE7","produto086","2021-03-22","2021-03-22",NULL,NULL,NULL,-0.2
"85FA0F6648E4","8B138CF5A1F1","783F9FCCCA16","produto009","2021-08-30","2021-08-30",NULL,NULL,NULL,-0.19
"0994B947241C","75FF7D8C5448","01F48BAB97E6","produto019","2021-02-03",NULL,NULL,NULL,NULL,-0.22
"3BF3D4D68BCA","716C6781BC37","F6CD727E1EFB","produto033","2021-01-26",NULL,NULL,NULL,NULL,-0.12
"0B5B0A68D2F0","97303687577B","EDA6CC175FDD","produto098","2021-06-10","2021-06-10",NULL,NULL,NULL,-0.12
"60CA9C5460C0","364BDB2BE9CB","11848E8F4636","produto062","2021-08-02",NULL,NULL,NULL,NULL,-0.17
"C6BDB4A29754","906FFFBE5CAA","BB6FAB0ED1F5","produto006","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.38
"A0BB414AF0DA","2179884C571E","BD99D5FB723B","produto010","2021-05-22",NULL,NULL,NULL,NULL,-0.18
"1C3222FEC7E7","4C1CACFA1C3C","24CDAC423842","produto018","2020-10-09","2020-10-09",NULL,NULL,NULL,0
